inning,score,batting,fielding,description,game_pbp_url,game_pbp_id
1,20-9,Clark Atlanta,Virginia St.,Gaskin advances to 2nd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
1,20-11,Clark Atlanta,Virginia St.,Barber singles on a line drive to right fielder Johnson. Gaskin scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
1,20-12,Clark Atlanta,Virginia St.,Mapfumo grounds out to catcher Burton,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,21-12,Virginia St.,Clark Atlanta,"Hammond walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,22-12,Virginia St.,Clark Atlanta,Hammond advances to 2nd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,24-12,Virginia St.,Clark Atlanta,Henderson grounds out to second baseman Page,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,26-12,Virginia St.,Clark Atlanta,Jones hits a hard ground ball and reaches on an error by third baseman Bing. Hammond scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,27-12,Virginia St.,Clark Atlanta,Jones advances to 2nd on the same error,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,28-12,Virginia St.,Clark Atlanta,Jones advances to 3rd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,29-12,Virginia St.,Clark Atlanta,Jones scores on the same pitch,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,30-12,Virginia St.,Clark Atlanta,"Jefferson walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,31-12,Virginia St.,Clark Atlanta,Jefferson steals 2nd,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,33-12,Virginia St.,Clark Atlanta,Tayman singles on a line drive to left fielder Manuel,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,36-12,Virginia St.,Clark Atlanta,Burton out on sacrifice fly to right fielder Mapfumo. Jefferson scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,37-12,Virginia St.,Clark Atlanta,Tayman advances to 2nd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,38-12,Virginia St.,Clark Atlanta,"Woolfolk walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,41-12,Virginia St.,Clark Atlanta,"Banks walks, Waites pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,42-12,Virginia St.,Clark Atlanta,"Johnson strikes out looking, Waites pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,42-13,Clark Atlanta,Virginia St.,"Bing strikes out swinging, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,42-14,Clark Atlanta,Virginia St.,Foster grounds out to third baseman Henderson,https://stats.ncaa.org/game/play_by_play/5200332,5200332
2,42-15,Clark Atlanta,Virginia St.,Andrews grounds out to first baseman Banks,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,42-15,Virginia St.,Clark Atlanta,Lineup changed: Dixon in at pitcher,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,43-15,Virginia St.,Clark Atlanta,"Hammond strikes out swinging, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,44-15,Virginia St.,Clark Atlanta,"Henderson walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,46-15,Virginia St.,Clark Atlanta,Jones singles on a line drive to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,47-15,Virginia St.,Clark Atlanta,"Jefferson strikes out looking, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,47-15,Virginia St.,Clark Atlanta,Lineup changed: Dixon in at pitcher,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,48-15,Virginia St.,Clark Atlanta,Henderson steals 3rd,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,49-15,Virginia St.,Clark Atlanta,Jones steals 2nd,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,52-15,Virginia St.,Clark Atlanta,Tayman hits a ground ball and reaches on an error by shortstop Foster. Henderson scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-15,Virginia St.,Clark Atlanta,Burton flies out to center fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-16,Clark Atlanta,Virginia St.,Brown Jr. grounds out to first baseman Banks,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-17,Clark Atlanta,Virginia St.,"Page walks, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-18,Clark Atlanta,Virginia St.,Page advances to 2nd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-19,Clark Atlanta,Virginia St.,Page advances to 3rd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-21,Clark Atlanta,Virginia St.,Gaskin out on sacrifice fly to center fielder Jones. Page scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
3,53-22,Clark Atlanta,Virginia St.,"Manuel strikes out swinging, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,54-22,Virginia St.,Clark Atlanta,Woolfolk grounds out to second baseman Page,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,55-22,Virginia St.,Clark Atlanta,Banks singles on a line drive to center fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,56-22,Virginia St.,Clark Atlanta,Johnson lines out to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,58-22,Virginia St.,Clark Atlanta,Hammond singles on a ground ball to second baseman Page,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,61-22,Virginia St.,Clark Atlanta,Henderson singles on a line drive to center fielder Brown Jr.. Banks scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,64-22,Virginia St.,Clark Atlanta,Jones doubles on a fly ball to left fielder Manuel. Hammond scores. Henderson scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,65-22,Virginia St.,Clark Atlanta,"Jefferson walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,66-22,Virginia St.,Clark Atlanta,Jones steals 3rd,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,67-22,Virginia St.,Clark Atlanta,Tayman flies out to second baseman Page,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,67-23,Clark Atlanta,Virginia St.,Barber grounds out to second baseman Tayman,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,67-24,Clark Atlanta,Virginia St.,Mapfumo grounds out to third baseman Henderson,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,67-25,Clark Atlanta,Virginia St.,Bing doubles on a line drive to left fielder Jefferson,https://stats.ncaa.org/game/play_by_play/5200332,5200332
4,67-26,Clark Atlanta,Virginia St.,"Foster strikes out swinging, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,68-26,Virginia St.,Clark Atlanta,Burton flies out to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,69-26,Virginia St.,Clark Atlanta,Woolfolk singles on a line drive to left fielder Manuel,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,71-26,Virginia St.,Clark Atlanta,Banks doubles on a line drive to left fielder Manuel,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,72-26,Virginia St.,Clark Atlanta,"Johnson walks, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,76-26,Virginia St.,Clark Atlanta,Hammond hits a ground ball and reaches on an error by shortstop Foster. Woolfolk scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,76-26,Virginia St.,Clark Atlanta,Lineup changed: Foster in at second baseman,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,76-26,Virginia St.,Clark Atlanta,Lineup changed: Page in at shortstop,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,80-26,Virginia St.,Clark Atlanta,Henderson out on sacrifice fly to center fielder Brown Jr.. Banks scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-26,Virginia St.,Clark Atlanta,"Jones strikes out looking, Dixon pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-27,Clark Atlanta,Virginia St.,"Andrews strikes out looking, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-28,Clark Atlanta,Virginia St.,"Brown Jr. walks, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-30,Clark Atlanta,Virginia St.,Page flies out to center fielder Jones,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-32,Clark Atlanta,Virginia St.,Gaskin hits a pop fly and reaches on an error by first baseman Banks,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-32,Clark Atlanta,Virginia St.,Lineup changed: Swift in for left fielder Manuel,https://stats.ncaa.org/game/play_by_play/5200332,5200332
5,81-33,Clark Atlanta,Virginia St.,"Swift strikes out looking, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,82-33,Virginia St.,Clark Atlanta,Jefferson grounds out to pitcher Dixon,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,82-33,Virginia St.,Clark Atlanta,Lineup changed: Dixon in for extra hitter Waites,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,83-33,Virginia St.,Clark Atlanta,Tayman grounds out to third baseman Bing,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,84-33,Virginia St.,Clark Atlanta,Burton singles on a line drive to left fielder Swift,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,84-33,Virginia St.,Clark Atlanta,Lineup changed: Chandler in for designated hitter Woolfolk,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,86-33,Virginia St.,Clark Atlanta,Chandler doubles on a line drive to center fielder Brown Jr.. Burton scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,88-33,Virginia St.,Clark Atlanta,Banks singles on a hard ground ball to shortstop Page. Chandler scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,90-33,Virginia St.,Clark Atlanta,Johnson walks,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,93-33,Virginia St.,Clark Atlanta,Hammond hits a ground ball and reaches on an error by shortstop Page,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,94-33,Virginia St.,Clark Atlanta,Henderson grounds out to third baseman Bing,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,94-34,Clark Atlanta,Virginia St.,Barber grounds out to third baseman Henderson,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,94-35,Clark Atlanta,Virginia St.,Mapfumo grounds out to shortstop Hammond,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,94-36,Clark Atlanta,Virginia St.,Bing singles on a line drive to center fielder Jones,https://stats.ncaa.org/game/play_by_play/5200332,5200332
6,94-37,Clark Atlanta,Virginia St.,Foster flies out to center fielder Jones,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,94-37,Virginia St.,Clark Atlanta,Lineup changed: Garner in at pitcher,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,95-37,Virginia St.,Clark Atlanta,Jones doubles on a fly ball to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,95-37,Virginia St.,Clark Atlanta,Lineup changed: Wharton in for left fielder Jefferson,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,97-37,Virginia St.,Clark Atlanta,Wharton doubles on a line drive to second baseman Foster. Jones scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,97-37,Virginia St.,Clark Atlanta,Lineup changed: Lovett in for second baseman Tayman,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,98-37,Virginia St.,Clark Atlanta,Lovett lines out to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,99-37,Virginia St.,Clark Atlanta,Wharton advances to 3rd on passed ball,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,100-37,Virginia St.,Clark Atlanta,Burton lines out to right fielder Mapfumo,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,102-37,Virginia St.,Clark Atlanta,Chandler singles on a hard ground ball to left fielder Swift. Wharton scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-37,Virginia St.,Clark Atlanta,Banks flies out to center fielder Brown Jr.,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-38,Clark Atlanta,Virginia St.,Andrews grounds out to second baseman Lovett,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-39,Clark Atlanta,Virginia St.,Brown Jr. lines out to left fielder Wharton,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-40,Clark Atlanta,Virginia St.,Page doubles on a hard ground ball to left fielder Wharton,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-42,Clark Atlanta,Virginia St.,Gaskin doubles on a hard ground ball to left fielder Wharton. Page scores,https://stats.ncaa.org/game/play_by_play/5200332,5200332
7,103-43,Clark Atlanta,Virginia St.,"Swift strikes out swinging, Wilkins pitching",https://stats.ncaa.org/game/play_by_play/5200332,5200332
