year,season_id,date,home_team,home_team_id,home_team_conference,home_team_conference_id,home_team_slug,home_team_division,away_team,away_team_id,away_team_conference,away_team_conference_id,away_team_slug,away_team_division,neutral_site,result,score,innings,slug,game_info_url,Date,Opponent,Result,opponent_slug
2020,15204,02/29/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Southern Ill.,659,MVC,884,/team/659/15204,1,NA,W,11-7,NA,/contests/1832864/box_score,https://stats.ncaa.org/contests/1832864/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Southern Ill.,659,MVC,884,/team/659/15204,1,NA,L,5-22,NA,/contests/1833224/box_score,https://stats.ncaa.org/contests/1833224/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,Louisville,367,ACC,821,/team/367/15204,1,Morehead St.,444,OVC,902,/team/444/15204,1,NA,L,3-16,NA,/contests/1833410/box_score,https://stats.ncaa.org/contests/1833410/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Belmont,14927,OVC,902,/team/14927/15204,1,NA,L,9-10,10,/contests/1971303/box_score,https://stats.ncaa.org/contests/1971303/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Belmont,14927,OVC,902,/team/14927/15204,1,NA,L,3-17,NA,/contests/1971383/box_score,https://stats.ncaa.org/contests/1971383/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Belmont,14927,OVC,902,/team/14927/15204,1,NA,L,4-10,NA,/contests/1834675/box_score,https://stats.ncaa.org/contests/1834675/box_score,NA,NA,NA,NA
2020,15204,03/09/2020,Morehead St.,444,OVC,902,/team/444/15204,1,Dayton,175,Atlantic 10,820,/team/175/15204,1,NA,W,19-5,NA,/contests/1834944/box_score,https://stats.ncaa.org/contests/1834944/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,St. Bonaventure,596,Atlantic 10,820,/team/596/15204,1,NA,L,3-12,NA,/contests/1968362/box_score,https://stats.ncaa.org/contests/1968362/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,St. Bonaventure,596,Atlantic 10,820,/team/596/15204,1,NA,L,9-11,NA,/contests/1968327/box_score,https://stats.ncaa.org/contests/1968327/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,St. Bonaventure,596,Atlantic 10,820,/team/596/15204,1,NA,L,2-11,NA,/contests/1831494/box_score,https://stats.ncaa.org/contests/1831494/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,UMES,393,MEAC,876,/team/393/15204,1,NA,L,0-4,NA,/contests/1832617/box_score,https://stats.ncaa.org/contests/1832617/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,UMES,393,MEAC,876,/team/393/15204,1,NA,L,0-7,NA,/contests/1832414/box_score,https://stats.ncaa.org/contests/1832414/box_score,NA,NA,NA,NA
2020,15204,03/03/2020,San Francisco,629,WCC,922,/team/629/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,L,2-8,NA,/contests/1833376/box_score,https://stats.ncaa.org/contests/1833376/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,San Francisco,629,WCC,922,/team/629/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,L,0-6,NA,/contests/1833542/box_score,https://stats.ncaa.org/contests/1833542/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,UC Davis,108,Big West,904,/team/108/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,L,2-5,NA,/contests/1833693/box_score,https://stats.ncaa.org/contests/1833693/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,UC Davis,108,Big West,904,/team/108/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,W,8-5,NA,/contests/1971370/box_score,https://stats.ncaa.org/contests/1971370/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,UC Davis,108,Big West,904,/team/108/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,L,3-15,NA,/contests/1971377/box_score,https://stats.ncaa.org/contests/1971377/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,Navy,726,Patriot,838,/team/726/15204,1,NA,L,0-11,NA,/contests/1834943/box_score,https://stats.ncaa.org/contests/1834943/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Mount St. Mary's,450,NEC,846,/team/450/15204,1,Coppin St.,165,MEAC,876,/team/165/15204,1,NA,W,10-2,NA,/contests/1835162/box_score,https://stats.ncaa.org/contests/1835162/box_score,NA,NA,NA,NA
2020,15204,03/14/2020,Lehigh,352,Patriot,838,/team/352/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,Lehigh,352,Patriot,838,/team/352/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,Lehigh,352,Patriot,838,/team/352/15204,1,Mount St. Mary's,450,NEC,846,/team/450/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Southern Miss.,664,C-USA,24312,/team/664/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,0-6,NA,/contests/1830250/box_score,https://stats.ncaa.org/contests/1830250/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Southern Miss.,664,C-USA,24312,/team/664/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,2-3,NA,/contests/1830642/box_score,https://stats.ncaa.org/contests/1830642/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Southern Miss.,664,C-USA,24312,/team/664/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,7-8,NA,/contests/1830810/box_score,https://stats.ncaa.org/contests/1830810/box_score,NA,NA,NA,NA
2020,15204,02/19/2020,Western Ky.,772,C-USA,24312,/team/772/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,6-7,NA,/contests/1830984/box_score,https://stats.ncaa.org/contests/1830984/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Murray St.,454,OVC,902,/team/454/15204,1,Saint Peter's,617,MAAC,871,/team/617/15204,1,NA,W,12-0,NA,/contests/1831255/box_score,https://stats.ncaa.org/contests/1831255/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Murray St.,454,OVC,902,/team/454/15204,1,Saint Peter's,617,MAAC,871,/team/617/15204,1,NA,W,11-1,NA,/contests/1968344/box_score,https://stats.ncaa.org/contests/1968344/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Murray St.,454,OVC,902,/team/454/15204,1,Saint Peter's,617,MAAC,871,/team/617/15204,1,NA,W,10-3,NA,/contests/1968365/box_score,https://stats.ncaa.org/contests/1968365/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Murray St.,454,OVC,902,/team/454/15204,1,Saint Peter's,617,MAAC,871,/team/617/15204,1,NA,W,13-3,NA,/contests/1832005/box_score,https://stats.ncaa.org/contests/1832005/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,Southern Ill.,659,MVC,884,/team/659/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,1-2,NA,/contests/1832119/box_score,https://stats.ncaa.org/contests/1832119/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Murray St.,454,OVC,902,/team/454/15204,1,Bowling Green,71,MAC,875,/team/71/15204,1,NA,W,4-0,NA,/contests/1832408/box_score,https://stats.ncaa.org/contests/1832408/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,Murray St.,454,OVC,902,/team/454/15204,1,Bowling Green,71,MAC,875,/team/71/15204,1,NA,W,2-1,NA,/contests/1832854/box_score,https://stats.ncaa.org/contests/1832854/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Murray St.,454,OVC,902,/team/454/15204,1,Bowling Green,71,MAC,875,/team/71/15204,1,NA,W,25-5,NA,/contests/1833203/box_score,https://stats.ncaa.org/contests/1833203/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,Kentucky,334,SEC,911,/team/334/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,8-9,NA,/contests/1833508/box_score,https://stats.ncaa.org/contests/1833508/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Austin Peay,43,OVC,902,/team/43/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,W,4-1,NA,/contests/1833940/box_score,https://stats.ncaa.org/contests/1833940/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Austin Peay,43,OVC,902,/team/43/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,L,10-12,NA,/contests/1834213/box_score,https://stats.ncaa.org/contests/1834213/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Austin Peay,43,OVC,902,/team/43/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,W,20-2,NA,/contests/1834673/box_score,https://stats.ncaa.org/contests/1834673/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,North Ala.,487,ASUN,920,/team/487/15204,1,Murray St.,454,OVC,902,/team/454/15204,1,NA,W,8-5,NA,/contests/1834986/box_score,https://stats.ncaa.org/contests/1834986/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Butler ,87,Big East,30184,/team/87/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,"Lexington, SC",L,2-4,NA,/contests/1830171/box_score,https://stats.ncaa.org/contests/1830171/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,George Mason ,248,Atlantic 10,820,/team/248/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,"Lexington, SC",W,12-2,NA,/contests/1830243/box_score,https://stats.ncaa.org/contests/1830243/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Butler ,87,Big East,30184,/team/87/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,"Lexington, SC",L,1-2,NA,/contests/1830640/box_score,https://stats.ncaa.org/contests/1830640/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,App State,27,Sun Belt,818,/team/27/15204,1,NA,L,2-6,NA,/contests/1830996/box_score,https://stats.ncaa.org/contests/1830996/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Delaware ,180,CAA,837,/team/180/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,"Shelby, NC",L,1-4,NA,/contests/1968015/box_score,https://stats.ncaa.org/contests/1968015/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Gardner-Webb,1092,Big South,826,/team/1092/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,NA,W,4-2,NA,/contests/1968165/box_score,https://stats.ncaa.org/contests/1968165/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Gardner-Webb,1092,Big South,826,/team/1092/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,NA,L,8-11,NA,/contests/1968177/box_score,https://stats.ncaa.org/contests/1968177/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Delaware ,180,CAA,837,/team/180/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,"Shelby, NC",L,8-9,NA,/contests/1968034/box_score,https://stats.ncaa.org/contests/1968034/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,North Carolina,457,ACC,821,/team/457/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,NA,L,0-8,NA,/contests/1832118/box_score,https://stats.ncaa.org/contests/1832118/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Boston College,67,ACC,821,/team/67/15204,1,NA,W,2-1,NA,/contests/1832444/box_score,https://stats.ncaa.org/contests/1832444/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Fairfield,220,MAAC,871,/team/220/15204,1,NA,W,8-2,NA,/contests/1832923/box_score,https://stats.ncaa.org/contests/1832923/box_score,NA,NA,NA,NA
2020,15204,03/02/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Boston College,67,ACC,821,/team/67/15204,1,NA,W,8-5,NA,/contests/1833322/box_score,https://stats.ncaa.org/contests/1833322/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Elon,1068,CAA,837,/team/1068/15204,1,NA,W,9-8,NA,/contests/1833582/box_score,https://stats.ncaa.org/contests/1833582/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Lehigh,352,Patriot,838,/team/352/15204,1,NA,L,3-9,15,/contests/1834364/box_score,https://stats.ncaa.org/contests/1834364/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Lehigh,352,Patriot,838,/team/352/15204,1,NA,L,6-11,NA,/contests/1834792/box_score,https://stats.ncaa.org/contests/1834792/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,N.C. A&T,488,MEAC,876,/team/488/15204,1,Lehigh,352,Patriot,838,/team/352/15204,1,NA,W,1-0,NA,/contests/1834720/box_score,https://stats.ncaa.org/contests/1834720/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,NC State,490,ACC,821,/team/490/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,NA,L,7-8,NA,/contests/1835216/box_score,https://stats.ncaa.org/contests/1835216/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Radford,563,Big South,826,/team/563/15204,1,NA,L,2-12,NA,/contests/1830276/box_score,https://stats.ncaa.org/contests/1830276/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Radford,563,Big South,826,/team/563/15204,1,NA,L,2-3,NA,/contests/1830633/box_score,https://stats.ncaa.org/contests/1830633/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Radford,563,Big South,826,/team/563/15204,1,NA,L,5-9,NA,/contests/1830878/box_score,https://stats.ncaa.org/contests/1830878/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,High Point,19651,Big South,826,/team/19651/15204,1,NA,L,7-10,NA,/contests/1831032/box_score,https://stats.ncaa.org/contests/1831032/box_score,NA,NA,NA,NA
2020,15204,02/19/2020,Davidson,173,Atlantic 10,820,/team/173/15204,1,N.C. Central,489,MEAC,876,/team/489/15204,1,NA,L,3-7,NA,/contests/1831045/box_score,https://stats.ncaa.org/contests/1831045/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Niagara,482,MAAC,871,/team/482/15204,1,NA,W,6-2,NA,/contests/1831362/box_score,https://stats.ncaa.org/contests/1831362/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Niagara,482,MAAC,871,/team/482/15204,1,NA,L,3-4,NA,/contests/1968158/box_score,https://stats.ncaa.org/contests/1968158/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Niagara,482,MAAC,871,/team/482/15204,1,NA,L,6-9,NA,/contests/1832016/box_score,https://stats.ncaa.org/contests/1832016/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,High Point,19651,Big South,826,/team/19651/15204,1,N.C. Central,489,MEAC,876,/team/489/15204,1,NA,W,11-5,NA,/contests/1832143/box_score,https://stats.ncaa.org/contests/1832143/box_score,NA,NA,NA,NA
2020,15204,02/26/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Presbyterian,1320,Big South,826,/team/1320/15204,1,NA,W,4-1,NA,/contests/1832257/box_score,https://stats.ncaa.org/contests/1832257/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Saint Joseph's,606,Atlantic 10,820,/team/606/15204,1,NA,L,1-5,NA,/contests/1832519/box_score,https://stats.ncaa.org/contests/1832519/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Saint Joseph's,606,Atlantic 10,820,/team/606/15204,1,NA,L,7-12,NA,/contests/1832904/box_score,https://stats.ncaa.org/contests/1832904/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Saint Joseph's,606,Atlantic 10,820,/team/606/15204,1,NA,W,12-3,NA,/contests/1833225/box_score,https://stats.ncaa.org/contests/1833225/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Youngstown St.,817,Horizon,881,/team/817/15204,1,NA,W,6-5,NA,/contests/1833941/box_score,https://stats.ncaa.org/contests/1833941/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Youngstown St.,817,Horizon,881,/team/817/15204,1,NA,L,1-3,NA,/contests/1834345/box_score,https://stats.ncaa.org/contests/1834345/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Youngstown St.,817,Horizon,881,/team/817/15204,1,NA,L,7-8,NA,/contests/1834676/box_score,https://stats.ncaa.org/contests/1834676/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Longwood,363,Big South,826,/team/363/15204,1,N.C. Central,489,MEAC,876,/team/489/15204,1,NA,W,14-5,NA,/contests/1835188/box_score,https://stats.ncaa.org/contests/1835188/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Bryant,81,NEC,846,/team/81/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Bryant,81,NEC,846,/team/81/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,N.C. Central,489,MEAC,876,/team/489/15204,1,Bryant,81,NEC,846,/team/81/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,NC State,490,ACC,821,/team/490/15204,1,James Madison,317,CAA,837,/team/317/15204,1,NA,W,4-0,NA,/contests/1830220/box_score,https://stats.ncaa.org/contests/1830220/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,NC State,490,ACC,821,/team/490/15204,1,James Madison,317,CAA,837,/team/317/15204,1,NA,W,9-6,NA,/contests/1830571/box_score,https://stats.ncaa.org/contests/1830571/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,NC State,490,ACC,821,/team/490/15204,1,James Madison,317,CAA,837,/team/317/15204,1,NA,W,11-2,NA,/contests/1830825/box_score,https://stats.ncaa.org/contests/1830825/box_score,NA,NA,NA,NA
2020,15204,02/18/2020,NC State,490,ACC,821,/team/490/15204,1,Longwood,363,Big South,826,/team/363/15204,1,NA,W,6-1,NA,/contests/1830978/box_score,https://stats.ncaa.org/contests/1830978/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,NC State,490,ACC,821,/team/490/15204,1,Tennessee Tech,692,OVC,902,/team/692/15204,1,NA,W,8-2,NA,/contests/1831235/box_score,https://stats.ncaa.org/contests/1831235/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,NC State,490,ACC,821,/team/490/15204,1,Tennessee Tech,692,OVC,902,/team/692/15204,1,NA,W,10-3,NA,/contests/1831650/box_score,https://stats.ncaa.org/contests/1831650/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,NC State,490,ACC,821,/team/490/15204,1,Tennessee Tech,692,OVC,902,/team/692/15204,1,NA,W,15-1,NA,/contests/1831951/box_score,https://stats.ncaa.org/contests/1831951/box_score,NA,NA,NA,NA
2020,15204,02/25/2020,NC State,490,ACC,821,/team/490/15204,1,UNCW,460,CAA,837,/team/460/15204,1,NA,W,11-0,NA,/contests/1832138/box_score,https://stats.ncaa.org/contests/1832138/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Iowa ,312,Big Ten,827,/team/312/15204,1,NC State,490,ACC,821,/team/490/15204,1,"Minneapolis, MN",W,10-6,NA,/contests/1832322/box_score,https://stats.ncaa.org/contests/1832322/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,NC State,490,ACC,821,/team/490/15204,1,Purdue ,559,Big Ten,827,/team/559/15204,1,"Minneapolis, MN",W,6-0,10,/contests/1832647/box_score,https://stats.ncaa.org/contests/1832647/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Minnesota,428,Big Ten,827,/team/428/15204,1,NC State,490,ACC,821,/team/490/15204,1,NA,W,11-7,NA,/contests/1833279/box_score,https://stats.ncaa.org/contests/1833279/box_score,NA,NA,NA,NA
2020,15204,03/04/2020,NC State,490,ACC,821,/team/490/15204,1,Coastal Carolina,149,Sun Belt,818,/team/149/15204,1,NA,W,24-7,NA,/contests/1833564/box_score,https://stats.ncaa.org/contests/1833564/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Virginia,746,ACC,821,/team/746/15204,1,NC State,490,ACC,821,/team/490/15204,1,NA,L,3-7,NA,/contests/1833862/box_score,https://stats.ncaa.org/contests/1833862/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Virginia,746,ACC,821,/team/746/15204,1,NC State,490,ACC,821,/team/490/15204,1,NA,W,6-2,NA,/contests/1834205/box_score,https://stats.ncaa.org/contests/1834205/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Virginia,746,ACC,821,/team/746/15204,1,NC State,490,ACC,821,/team/490/15204,1,NA,L,3-10,NA,/contests/1834719/box_score,https://stats.ncaa.org/contests/1834719/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,NC State,490,ACC,821,/team/490/15204,1,Charlotte,458,C-USA,24312,/team/458/15204,1,NA,L,8-9,NA,/contests/1835005/box_score,https://stats.ncaa.org/contests/1835005/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,NC State,490,ACC,821,/team/490/15204,1,N.C. A&T,488,MEAC,876,/team/488/15204,1,NA,W,8-7,NA,/contests/1835216/box_score,https://stats.ncaa.org/contests/1835216/box_score,NA,NA,NA,NA
2020,15204,03/13/2020,NC State,490,ACC,821,/team/490/15204,1,Boston College,67,ACC,821,/team/67/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/14/2020,NC State,490,ACC,821,/team/490/15204,1,Boston College,67,ACC,821,/team/67/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,03/15/2020,NC State,490,ACC,821,/team/490/15204,1,Boston College,67,ACC,821,/team/67/15204,1,NA,,NA,NA,NA,NA,NA,NA,NA,NA
2020,15204,02/14/2020,Boston College ,67,ACC,821,/team/67/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Winter Haven, FL",L,2-7,NA,/contests/1830242/box_score,https://stats.ncaa.org/contests/1830242/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Boston College ,67,ACC,821,/team/67/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Winter Haven, FL",L,10-11,NA,/contests/1830548/box_score,https://stats.ncaa.org/contests/1830548/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,Boston College ,67,ACC,821,/team/67/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Winter Haven, FL",L,5-8,NA,/contests/1848760/box_score,https://stats.ncaa.org/contests/1848760/box_score,NA,NA,NA,NA
2020,15204,02/16/2020,Boston College ,67,ACC,821,/team/67/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Winter Haven, FL",W,12-3,NA,/contests/1830793/box_score,https://stats.ncaa.org/contests/1830793/box_score,NA,NA,NA,NA
2020,15204,02/21/2020,Southeast Mo. St.,654,OVC,902,/team/654/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,W,7-4,NA,/contests/1831254/box_score,https://stats.ncaa.org/contests/1831254/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Southeast Mo. St.,654,OVC,902,/team/654/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,W,7-5,NA,/contests/1831537/box_score,https://stats.ncaa.org/contests/1831537/box_score,NA,NA,NA,NA
2020,15204,02/22/2020,Southeast Mo. St.,654,OVC,902,/team/654/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,15-16,10,/contests/1849696/box_score,https://stats.ncaa.org/contests/1849696/box_score,NA,NA,NA,NA
2020,15204,02/23/2020,Southeast Mo. St.,654,OVC,902,/team/654/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,W,11-5,NA,/contests/1832002/box_score,https://stats.ncaa.org/contests/1832002/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,NIU,503,MAC,875,/team/503/15204,1,Omaha ,464,Summit League,819,/team/464/15204,1,"Marion, IL",W,8-5,NA,/contests/1832313/box_score,https://stats.ncaa.org/contests/1832313/box_score,NA,NA,NA,NA
2020,15204,02/28/2020,Chicago St. ,136,WAC,923,/team/136/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Marion, IL",W,4-3,NA,/contests/1832314/box_score,https://stats.ncaa.org/contests/1832314/box_score,NA,NA,NA,NA
2020,15204,02/29/2020,NIU,503,MAC,875,/team/503/15204,1,Omaha ,464,Summit League,819,/team/464/15204,1,"Marion, IL",L,5-9,NA,/contests/1832598/box_score,https://stats.ncaa.org/contests/1832598/box_score,NA,NA,NA,NA
2020,15204,03/01/2020,Chicago St. ,136,WAC,923,/team/136/15204,1,NIU,503,MAC,875,/team/503/15204,1,"Marion, IL",W,6-4,NA,/contests/1832991/box_score,https://stats.ncaa.org/contests/1832991/box_score,NA,NA,NA,NA
2020,15204,03/06/2020,Southern Ill.,659,MVC,884,/team/659/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,1-2,10,/contests/1833696/box_score,https://stats.ncaa.org/contests/1833696/box_score,NA,NA,NA,NA
2020,15204,03/07/2020,Southern Ill.,659,MVC,884,/team/659/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,3-4,NA,/contests/1834004/box_score,https://stats.ncaa.org/contests/1834004/box_score,NA,NA,NA,NA
2020,15204,03/08/2020,Southern Ill.,659,MVC,884,/team/659/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,0-6,NA,/contests/1834410/box_score,https://stats.ncaa.org/contests/1834410/box_score,NA,NA,NA,NA
2020,15204,03/10/2020,Missouri,434,SEC,911,/team/434/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,3-6,NA,/contests/1835035/box_score,https://stats.ncaa.org/contests/1835035/box_score,NA,NA,NA,NA
2020,15204,03/11/2020,Missouri,434,SEC,911,/team/434/15204,1,NIU,503,MAC,875,/team/503/15204,1,NA,L,2-3,12,/contests/1835228/box_score,https://stats.ncaa.org/contests/1835228/box_score,NA,NA,NA,NA
2020,15204,02/14/2020,Monmouth ,439,MAAC,871,/team/439/15204,1,NJIT,471,ASUN,920,/team/471/15204,1,"Cary, NC",L,3-4,12,/contests/1830212/box_score,https://stats.ncaa.org/contests/1830212/box_score,NA,NA,NA,NA
2020,15204,02/15/2020,NJIT,471,ASUN,920,/team/471/15204,1,Penn St. ,539,Big Ten,827,/team/539/15204,1,"Cary, N.C.",W,4-2,NA,/contests/1830488/box_score,https://stats.ncaa.org/contests/1830488/box_score,NA,NA,NA,NA
